chatId,authorName,avatar,content,attachments,date,referenceMessage,referenceMessageDate,referenceMessageAuthor
1344708938222014638,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"完全にAIで回してるアカウント発見。

noteもAI、投稿もAI
クロードっぽいですねー。

noteは24時間以内に売れてる表示出てた…

https://www.threads.net/@shinri.taka?igshid=NTc4MTIwNjQ2YQ==",,2025/02/28 01:33,,,
1345269377116934175,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"AIイラストでバズりまくってる人を見つけました


Instagramはフォロワー300人
Threadsは6000人超

tiktokでは
AIで画像を動かしてフォロワー2.4万。

ミッドジャーニーを使っているそうです。

うーんこういうの理想だなぁ〜
何がいいって、イラスト系は言語の壁を超えて海外の人にもウケるんですよね。

suzuriでグッズも販売しているみたいですが…そちらは微妙かも？

tiktokは収益化できてるのかな…

なにはともあれ、テーマ選びや魅せ方などは参考になると思うので観察してみてください

（メンバーにAIアートやってる人、興味ある人多いかなと思ったのでこういうのも見ていきますね！）

https://www.threads.net/@mimo_aiart?igshid=NTc4MTIwNjQ2YQ==",,2025/03/01 14:40,,,
1345375906251800647,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"この前勉強会でチラッと話したことをシロウさんが深掘りしてくれていました。

これはママには有益すぎます……

https://www.threads.net/@shiro_sns01/post/DGqCwPPyKWq?xmt=AQGz7JadLx_uICRo87_RH3FXF-uZFLzhxOscLaEK4T4srA",,2025/03/01 21:43,,,
1346695783356829728,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"我こそはユーモア‼️
って方います？

面白い投稿してるだけでフォロワー増えてファン化も進んで…
ここまで話題になったら
そのうち書籍化の案内とか案件くると思います🥹

AIで再現できなくもないなーと少し思った

もっと言えばここまで素材があるので
AIに読み込ませて分析させたら…
GPTにユーモアが宿るかもしれません

てかほんとにたまにGPTでこれくらいのセンス出る時あるんだよな…

https://www.threads.net/@ikaikaikasaki?igshid=NTc4MTIwNjQ2YQ==",,2025/03/05 13:08,,,
1347398485355266069,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"多くは語りません、
これ欲しいなって思っちゃった🥺

やっぱテンプレって需要あるよなぁ
しかもこれは商用利用可。

もうすでに運用代行してる人は
ある程度安定した報酬があるから
2万でも売れるのかなと思ったり。

文章書けなくてもnoteではいろんなスキルを売れるよね。

有料部分に
動画、デザイン、GPTs、音声、スプシ、、、、

noteはあくまでも決済手段って感じで使う人は意外と多い。

自社決済使ったほうが手数料取られなくていいけど、
noteだと支払い方法を登録してる人が多いし決済しやすいのかな？
プラットフォーム経由してると何かあった時の安心感もあるしね。

あれ？いつのまにか多く語ってしまった…つきのわハウスだとついつい語りすぎてしまう……


https://note.com/mimo39/n/n676bf73754bd",,2025/03/07 11:40,,,
1347572736825757706,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"メモ
このアイコン目立っていいですね笑
通知来た一瞬で覚えちゃった。",https://media.discordapp.net/attachments/1333510208093163661/1347572736578555955/IMG_0460.png?ex=6984a569&is=698353e9&hm=cfe4579cc9536b68c70f0a3fd6a484c65431dad075c6d019acda0f625a08e037&,2025/03/07 23:12,,,
1348629624116215818,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"ママ垢でポジションを確立させてフォロワーを爆増させてる人
前から見てたけどやっぱうまいなぁ

ズボラ以外にポジションないかな、、？

https://www.threads.net/@datsu_zubora?igshid=NTc4MTIwNjQ2YQ==",,2025/03/10 21:12,,,
1348630773997113365,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"-----

最初のスレッドでバズる
↓
コメント欄で「まだまだ激ヤバエピソードがあるのでみてください」

これでフォローが増える。

義母ネタって𝕏でも村が存在してて、よくバズってるイメージなんだけど
Threadsは年齢層的に「義母側」が多いのでどうなのかなぁ〜と思ってます。
お孫さんいる人からしたらいい気しないよね…
𝕏はもう少し年齢層低めだから、共感のコメントも多いんだけど
Threadsは「何がダメなの？」って言ってる人が多い印象。

なので、義母ネタは相当パンチが強い＝非人道的 な内容じゃないと…とは思います。そんなお姑さんいて欲しくないけど……😓

たまーに自分のアカウントのインサイトを見て年齢層チェックするのおすすめです。

https://www.threads.net/@kitui5640/post/DG-s5hapTRs?xmt=AQGzlXK6h9JEMrHMR4mb6CVSci-5rTT7lfXFc4HjSVFDCQ",,2025/03/10 21:17,,,
1348631163140313098,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"料理アカウントも狙い目かも！

https://www.threads.net/@nicogohan_?igshid=NTc4MTIwNjQ2YQ==

-----.",,2025/03/10 21:18,,,
1348631324088471667,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"おもしろい（これはただの感想）

でもこういうの、ついついコメント見ちゃうよね。

大喜利大会。

https://www.threads.net/@zu__kri/post/DHASTS2youd?xmt=AQGzo0iB_BocHTAne8lBwKKGdVNOLIo-NqkRjYIrZOeP7Q",,2025/03/10 21:19,,,
1349386158211334215,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"これすごいね🥹
みんなプロフ見にいくからね。すごい。うまい。

https://www.threads.net/@uni_ikura_tako_/post/DHGEPpYhT1K?xmt=AQGzeFnlwLlIxCs5mkvQYB8T-stl_fL1ttCRAUCZwPP3Hg",,2025/03/12 23:18,,,
1350484352680726570,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"主婦×在宅ワークの興味づけが上手い人見つけました

https://www.threads.net/@misae.damedame?igshid=NTc4MTIwNjQ2YQ==

500円でもかなり売れると思うのに無料で出すのかー🤔と思うところではあるけど…",,2025/03/16 00:02,,,
1351267068619522222,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"何回バズるの？って話題、あると思いませんか？

スリコの哺乳瓶に母乳実感がつく‼️って情報、妊娠中から50回は見ました。
インスタでも𝕏でもtiktokでも見まくった。
そりゃThreadsでもバズるよね…

https://www.threads.net/@__maru__07/post/DHSBDldBP3R?xmt=AQGz-0SoeWXjUYDOMXKetp5Fz7XAbZImjI90bru1BYAGxA

「もうみんな知ってるやろ。」
と思うのに、なぜかバズるし反応も多いんです。

「何度も擦れ」ってこういうことか、と思う。

なので、反応が多いネタかつ自分も納得できるものはメモしておくといいです。自分はもう知ってることでもみんな知らない。
インスタでもtiktokでもYouTubeでもいいのでThreadsに持ってきましょう！

多分、ぷかちゃん（わたしのアフィ用育児垢）のコープの投稿とかも何度も何度も繰り返されます。

育児垢はこういうのほんと多いです。

妊娠→出産→乳児→幼児→保育園…とみんなフェーズがどんどん変わっていくからですね〜

特に乳児くらいまでは月齢毎にクラスがあるから、
そのクラスのトレンドリーダーという名のリサーチ好きが有益情報を持ってくることで歴史が繰り返されてる…って感じですね。


Threadsの稼ぐ系でもそうです。
常に新しい人が参入してきてるから情弱狩りが消えない💢💢

話逸れました。

実際、わたしもこの前メルマガで流れてきたスタエフを聞いて、
「うわめっちゃ有益感動した、コメントしよう」と思ったら
もう既にmimiちゃんのコメントがあったことがあります…

人間とは愚かなものですね……🥺


話戻ります。


このように人ってあんまり覚えてないので、
「うわこの話題バズるんだ〜知ってたのに〜なんなら自分もやってるのに〜」ってことがあったら、
「もう使えない…」って思わなくていいです。

少し時期をずらしてネタに使いましょう！
普遍的であればあるほど誰が発祥とかわからんです。

丸パクリ、犯罪（著作権、肖像権、商標権の侵害など、）じゃなければOK。

お店側からしたら勝手に宣伝してくれて最高って思ってるだろうな〜",,2025/03/18 03:52,,,
1351768241911107606,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"最近育児垢で爆伸びしてる人note書いてた

Threadsアカウント
https://www.threads.net/@ebimayo_mama?igshid=NTc4MTIwNjQ2YQ==

note

https://note.com/k_134_c",,2025/03/19 13:04,,,
1354047070973198408,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"Threadsだけで1万フォロワーいってるアカウント発見💡
旅行アカウントもリサーチしたいなぁ

noteも先月出したのにめちゃくちゃ売れてそうです。

https://www.threads.net/@yokubo_travel?igshid=NTc4MTIwNjQ2YQ==",,2025/03/25 19:59,,,
1354352603164704878,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"このコンセプトおもろい！今日も売れてるし！

https://note.com/club_monogoi/n/n394fbd323c79",,2025/03/26 16:13,,,
1354708828217671771,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"投稿、コンセプトうますぎるだろ〜🥹
そりゃみんなフォローするよなって思う。",https://media.discordapp.net/attachments/1333510208093163661/1354708828175990907/IMG_1181.png?ex=69843d69&is=6982ebe9&hm=aa35a8dbc3251fa50877e0b2d4df2ce044d826972e50b9b16f241f76bb0e45f1&,2025/03/27 15:49,,,
1355465777452679218,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,𝕏だけどやっぱりレポ系はどこに行っても需要がある,https://media.discordapp.net/attachments/1333510208093163661/1355465777142042677/IMG_1261.png?ex=69845b60&is=698309e0&hm=3bb56ca4e97f2c0a37a77a149eb25d040f588394f2dde251981652c69f9aa012&,2025/03/29 17:57,,,
1355522124227416094,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"【リサーチメモ】
アカウント名をタップすると作成日が見れる。
フォロワー多い人は絶対に見てます（いつから伸ばしてるのか知りたい、短期間だったら遡る理由になる）",https://media.discordapp.net/attachments/1333510208093163661/1355522123829084291/IMG_1282.png?ex=69848fda&is=69833e5a&hm=8e43f6303cad5e26131a44a625297a4ff6899a6f3126e2d60d50da9f18def517&,2025/03/29 21:40,,,
1355524664452972727,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"バズってるのにマネタイズできてない恋愛アカウント

https://www.threads.net/@maimai.renai.25?igshid=NTc4MTIwNjQ2YQ==

プロフィール構成がシンプルで良い
・ターゲット
・実績
・欲求
・CTA

なんとなくだけど、
全部自分で投稿作ってそうです
でも1日何十投稿もしてるから違うかも…
AIだとしたら自然すぎる

と思ったら過去の投稿を何回も投稿してますね

インスタの投稿とストーリーを頑張っているみたいです。たまにスレッズの投稿でインスタへ誘導してるけど雑…
インスタにnoteを載せてるけど売れてない。

どうしてThreadsでnoteの宣伝しないのか？
フォロワー多いのに運用が勿体無い

でも投稿はネタの宝庫🥺

もしかしてインスタのフォロワー増やすことだけが目的なのかな。案件待ちとか。

謎も多い。",https://media.discordapp.net/attachments/1333510208093163661/1355524664587194468/IMG_1281.png?ex=69849238&is=698340b8&hm=9e327524b822907d512c6bf6de6b650280467ba9654533fe439a46f64aa35135&,2025/03/29 21:51,,,
1355526596383215647,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"うつ✖️繊細さん✖️仕事（転職）

https://www.threads.net/@jobchange_mental?igshid=NTc4MTIwNjQ2YQ==

プロフリンクはLINE
（LINE追加でアフィリエイト報酬もらってそう）

投稿の誘導は転職サイトだけど、開けない……残念すぎる…
短縮リンクだからどのASPかもわからない（確か調べるツールあったっけ？）

バズってるけどプロフのリンク以外に収益出てるのかな？

投稿は同じ内容をローテーションしてますね。

インスタは整ってるけど伸びてない。
この人もインスタのフォロワー増やしたいのかなぁ〜

バズ投稿の参考にはなります！！

Threadsの非稼ぐってほんと勿体無いアカウント多いよね。",https://media.discordapp.net/attachments/1333510208093163661/1355526596647452814/IMG_1284.png?ex=69849405&is=69834285&hm=55019991e0918f1eb2b28078feb0e4a0e4686194ba8cdb419271057e3420758b&,2025/03/29 21:58,,,
