　,投稿文,リプ,いいね,インプ,日時,URL
,"【悲報】
バアバ本当に悲しい・・・
今日フォロワーさんから教えてもらったんだけど、グリーンダカラに果糖ブドウ糖液糖が入るようになったらしい・・・
絶対に取りたくないものではないんだけど、前は入ってなかったのに・・・🥹って気持ちになっちゃうね。
みんなは最近、ずっと買ってた食品で悲しくなった改悪とかあるかい？👵
慰め合おう🥹












",4,70,"2,948",2025/08/29 18:30:00,https://www.threads.com/@ajinobaba/post/DN7xe4FD38M
,"ごめん、ヨーグルト作ってる会社に怒られそうだけど、書きます。
炎上したら削除するから、早めにみてね😭

この前、生乳100%ヨーグルトを紹介したら、3.3万人に届いたんだ。
でも、「ちょっと高くて毎日は食べられないです。」っていうお声も頂いたんだよ👵

確かにそうだよねって思ったけど、みんな意外と「アレ」使ってないんだって思ったよ！
アレを使えば、美味しいヨーグルトも値段を気にせずたくさん食べれる☺️

アレとは・・・👇


ヨーグルトメーカー

市販のヨーグルト100gで牛乳1L分出来ちゃう！
カスピ海ヨーグルトも作れちゃうから、相当安く生乳100%のヨーグルトが食べられるよ👵

バアバはコスパ最強のコレ！
https://a.r10.to/hRMJ6b





















",0,25,"2,933",2025/08/26 18:00:00,https://www.threads.com/@ajinobaba/post/DNz_qPPRIcP
,"ちょっと聞きたいんですけど…
皆は食選びに、どこまでこだわってますか？
A：完全無添加？
B：ゆる無添加？
C：オーガニック・有機野菜？
D：農薬は気にならない
これ以外でも、こだわりあったらコメントで教えてください☺️









",16,9,"2,890",2025/08/25 20:00:00,https://www.threads.com/@ajinobaba/post/DNxom8OYjN1
,"ねぇねぇママさんたち！！！！
子育てで自分の好きなご飯食べられてないんじゃない？
バアバはスパイスカレーが大好きだったけど、子育て中は我慢してた・・・
甘口のカレーに後からスパイスを足しても、馴染まなくてあまり美味しいとは思わなかったんだよね。
でも、ここのレトルト食品は豊富な種類から好きなものを1つずつ選べるんだって！！
子供用と分けて作るのは大変・・・だけど、スパイシーなものが食べたい。って人にぴったりだよ👵
もちろん、添加物も必要最小限で安心☺️🫶
a.r10.to/h5Twr…




























",0,7,"2,826",2025/08/26 20:00:00,https://www.threads.com/@ajinobaba/post/DN0NajY2iv8
,"一言だけ言わせてください。
完全無添加は…正直ムリです🥹

真面目なママほど「子どもに良いものを」と思って悩むけど、
無添加だけにすると選択肢は少ないし、食費も高くなる💦

相談を受けてて、そんなママが本当に多いなって感じます。

バアバが絶対に避ける添加物3つを紹介👵
覚えなくていいので、スクショして買い物の時に見てみて👇


①人工甘味料
アセスルファムK、スクラロース、アスパルテーム

②合成着色料
色と番号で記載されてるもの
赤◯号、黄◯号など「赤、黄、青、緑がある」

③合成保存料
ソルビン酸（K）・安息香酸（Na） 










",3,40,"2,825",2025/09/02 12:00:00,https://www.threads.com/@ajinobaba/post/DOFYCRLEUBv
,"いつもの発信と矛盾するけど、一言だけ言わせてください。

添加物避けようと頑張り過ぎないでね👵

この前の投稿で、みんなの添加物の付き合い方を知ってちょっと心配になったんだよね💦

「ゆる無添加」と言いつつも、頑張り過ぎてるな〜って思ったんだ🥺

「何を選ぶか」を自分で決められたら、それでいいんだよ！
だから、たまにマックを食べたっていい。

添加物について知ってて選んでるなら、その選択も良い！
危険なのは知らずに選び続けることだからね😱

だから、バアバのフォロワーさんは素晴らしいなって思ったんだよね！

ちょっと頑張り過ぎてたなって人は、いいねで教えてね☺️




",0,31,"2,775",2025/9/7 17:00:46,https://www.threads.com/@ajinobaba/post/DOSyYV9CmG-
,"ごめん‼️
本当にしつこいけど、知らない人は損するから何度も言うよ👵

ふるさと納税が10月から改悪されるよ！！

購入額に対してポイントがつかなくなっちゃう…
3,000〜5000ポイントくらい損しちゃうからね？！😳

今年分まだやってない人は、9月中にやるのをおすすめだよ！

無添加のおすすめふるさと納税も過去に紹介してるから見てみてね✨





",0,6,"2,743",2025/9/21 22:00:12,https://www.threads.com/@ajinobaba/post/DO3Xxpkknza
,"こっそり教えますが、QOLを上げる食事の第一歩は調味料を変えることです。調味料で何が変わるの？半信半疑だったけど、やってみたら納得。
❶味噌汁が最高に美味しくなった
❷精製塩では感じない深い味わいがある
❸丸大豆の醤油のおいしさは段違い
たったこれだけで、自炊が楽しくなります。
バアバおすすめの基本調味料は・・・👇 

砂糖：素焚糖
塩：海の精
酢：富士酢プレミアム
醤油：井上古式醤油
味噌：名刀麹味噌 















",0,24,"2,738",2025/08/16 22:00:00,https://www.threads.com/@ajinobaba/post/DNarPU2o98B
,"ねぇねぇママさんたち！！
子どもが大好きなカレーを作る時、カレールーってどこで買ってる？🥹

実はスーパーのカレールーって…
小麦粉と油たっぷりで、毎回使うのちょっと気になる人いない？💦

じゃあ「子どもの体に優しいカレールー」ってあるの？ …👇


「ベジテ（Vegete）」甘口

小麦粉も、よく分からない油も一切なし‼️

国産の「米粉」と「米油」だけで作ったカレールーだから安心。
子どもが嫌がるピリ辛スパイスは使ってないけど、香りのいいスパイスはちゃんと入ってて、大人が食べても満足できる☺️

もしお子さんが「ちょっと苦手かも？」ってなっても、市販のルーと半分ずつ混ぜるだけでOK。
小麦と油のかたまりをガクッと減らせるから安心だよ。

バアバはこれ以上のカレールーに出会ったことがないよ👵
だから、今回は1つだけしか紹介できないよ！

スーパーでは見たことないから、ここに置いておくよ👵✨
https://a.r10.to/hks9Tn

















",1,12,"2,708",2025/09/02 20:00:00,https://www.threads.com/@ajinobaba/post/DOGO9gyE9sR
,"炎上覚悟ですが...
添加物ってどれだけ使われてると思う？😣

日本で使用OKな添加物は、なんと 約1,500種類以上。
世界でもトップクラスの多さなんです💦

でもね、全部避けなくても大丈夫☺️
できる範囲で「減らす」ことが大事✨

そして…これはバアバの独り言なんだけど、、、

大切なのは「自分が心地よいかどうか」。
周りの声より、自分と家族が安心できるかで選べばいいんだよ☺️














",1,34,"2,674",2025/10/1 18:00:35,https://www.threads.com/@ajinobaba/post/DPQsTYrj5qz
,"【朗報】
絶対に99%の人が知らないことを教えます‼️

バアバも知らなかったんだけど、ついに完全無添加だしの良いメーカーさんを見つけました😳
添加物はもちろん、塩も入ってない‼️

でも、販売期間が9月11日までって書いてあるから、欲しい人は急いでね💨

バアバもすぐにポチったよ！👵

そんな完璧な粉末ダシを作ってくれてる神メーカーさんは・・・👇


①前田家 完全無添加 中華だし

国産食材のみで、簡単に本格的な中華だしだよ‼️
原材料を見ても、全部私たちがすぐに分かるものだけだから安心だね👵

これにネギと卵を入れて中華スープを作ったら最高だと思うよ✨

https://a.r10.to/h54oC7


②前田家 完全無添加 鶏スープだし

原材料：        鶏肉(九州産)
以上‼️

こんな安心できるのは初めて見たよ😂
食塩無添加だから、もちろん離乳食にも安心して使える！

ちょっとしたプレゼントにも最適だよね👵

https://a.r10.to/hkGYrl


③前田家 完全無添加 至極の和だし
枕崎産の鰹節を使用し、煮干し、椎茸、ホタテ、昆布など
合計8種類の厳選された国産の原材料を使ってる和だし‼️

自然の旨み成分が爆発していて、添加物使う必要がないね👵✨
https://a.r10.to/hPRfPB",3,15,"2,655",2025/09/02 15:00:00,https://www.threads.com/@ajinobaba/post/DOFssBYE_0v
