スクショ,投稿文,リプ,いいね,インプ,日時,URL
,"「子どもの」歯医者選び
に困っている人が多い印象😳

私のハズレない歯医者の選び方完全ロードマップはあくまで「一般的な」歯医者の選び方。

そこで、子どもに特化させたチェックポイントを大量に追記します😉

つまり、、

親子で通える最高の歯医者、見つかります。






",0,42,"13,261",2025/4/25 21:54:35,https://www.threads.com/@yuka0960/post/DI3ssG9T17Y
,"note公開してから1週間。たくさんの方に手に取っていただき、ありがたい言葉もたくさんいただきました😉

チェックポイント40個近く載せてるけど

・院内が清潔感があって綺麗
・口コミや評判が良い

みたいなありきたりなことは一切書いてないよ。

独自の視点でオリジナルだから、ぜひ歯医者選び困ってる人、今の歯医者大丈夫？って人、見て😉

頂いたコメント全部載せちゃうシリーズ
（前回から追加分）






















",0,16,"7,943",2025/4/26 11:50:28,https://www.threads.com/@yuka0960/post/DI5MWXMTlnm
,"ハズレない歯医者の選び方note。
・こんな内容公開しちゃっていいんですか？
・歯科業界で働けなくなりませんか？

ご購入者からご心配の声結構頂いてます。
でも大丈夫だよ😉

実は5月から産休で現場からしばらく離れるの。
だから、嫌われても全然へーき😏
刺されないように引きこもるから😂

今のうちに手に取って欲しい！
特典も追加したのでぜひ🙏






",0,50,"13,576",2025/4/26 21:47:57,https://www.threads.com/@yuka0960/post/DI6Qubazuz0
,"皆さん👀
「歯科衛生士が正直に語る。ハズレない歯医者の選び方完全ロードマップ」たくさんの反響をいただきありがとうございました。

ご購入いただいた方やご購入を検討している方から「子ども」の歯医者の選び方に関するリクエストが多数寄せられました😳

そこで、本日21時、アップデートをします。

具体的には、【子どもの歯医者の選び方チェックリスト】を追記しました。約2000字にわたる大幅アップデートになります。

お子様の歯医者選びの参考になれば幸いです！お早めに手に取っていただけると嬉しいです😉
※購入後も後に追記される内容は永遠に見れますのでご安心ください






",2,29,"8,058",2025/4/27 11:44:24,https://www.threads.com/@yuka0960/post/DI7wcxkTitP
,"皆さん😉
大幅アップデートしました！！
（本文約2,000字追加）

【追加内容】
子どもの歯医者（小児歯科）の選び方チェックポイント4選

お子さんの歯医者選びにお悩みの方、必見です👀
https://note.com/honest_kuso/n/n58cc0c5d5655 





















",0,13,"8,449",2025/4/27 21:02:07,https://www.threads.com/@yuka0960/post/DI8wRo6TNPs
,"やっぱこういう発信してるといろんなリスクあるなぁと実感する日々。

・ただの衛生士がシャシャリ出てんじゃねぇ
・医師でもない人間が歯医者の良し悪しを語るな

怖い🥹

でも、「ただの衛生士」が発信することに意味があると思ってる。

怖いけど1人でも詐欺被害に遭う人を減らしたい

怖いけど。




",3,133,"10,792",2025/4/29 18:51:51,https://www.threads.com/@yuka0960/post/DJBq9QazCEa
,"歯が痛い？銀歯とれた？ 
大型連休前後に「急いで診てください〜！」って電話する人、だいたい普段ドタキャン魔😭

ごめんだけどそういう人、歯医者的には「非常時だけ来る厄介者」認定され、予約取れません😭

診てもらえるのはちゃんと定期検診来て、時間も守って信頼積み上げてる「優等生」だけです😉

歯医者は普通にビジネス。常連優遇。信頼制。情けは無いよ。

「え〜冷た〜い」とか言う前に、普段からちゃんと通って信頼稼げごう。歯より人間性削れてるって思われちゃうよ😉






",8,198,"11,770",2025/5/1 15:44:28,https://www.threads.com/@yuka0960/post/DJGfGkpzp7O
,"歯医者選びお困りの方へ
このサイト割といいかも😏

私の詳しい地域で検索した結果…
・絶対にNG歯医者5つは全て掲載なし。
・マジでオススメ歯医者3つの内2つ掲載あり。

あくまで参考までに。。

私のnoteと合わせ技で楽に絞込みできるかも😳

https://www.shikaosusume.com/




















",0,49,"7,377",2025/5/2 22:21:36,https://www.threads.com/@yuka0960/post/DJJxWKvz2FM
,"ハズレない歯医者の選び方ロードマップ、
明日、また大幅アップデートするよ

こどもの日🎏っちゅうことで😏
こどもの歯医者の選び方、チェックポイント4つ追加予定😏

「あの時ちゃんと連れていけばよかった」って
後悔、めちゃくちゃ多いです。

今なら守れる。親だけが、守れる。






",0,83,"19,337",2025/5/4 20:52:52,https://www.threads.com/@yuka0960/post/DJOwyARz7U_
,"今流行りのサブスク。
歯医者でいうと3ヶ月に1回の定期検診。
子どもは1回500円くらい。年4回で2,000円。月にならすとたった167円。

167円で未来の治療費&歯の健康守れるよ😏

予防歯科は最も確実にリターンがある子育て投資

定期検診行かない理由ないって。





",3,69,"20,213",2025/5/4 23:37:00,https://www.threads.com/@yuka0960/post/DJPDkJhzcuP
,"ハズレない歯医者の選び方ロードマップ、

こどもの歯医者の選び方、チェックポイント4つじゃなくて勢い余って6つ追加しちゃった😉

21時ごろ更新するね😉

前回追加分と合わせて10個！
もーこれだけあれば子どもの歯医者も余裕で絞り込めちゃうね

子どもの歯は、、（せーのっ）

親の責任〜！！🤚





",0,65,"19,276",2025/5/5 17:46:37,https://www.threads.com/@yuka0960/post/DJRAQyrzNze
,"ぶっちゃけると、患者さんごとに無意識のうちに優劣つけちゃってる😉
歯医者も人間。感情があるからね🙃

・歯医者から嫌われる患者さんの特徴
・歯医者から優遇される患者さんの特徴

患者さん毎に対応に差が出ます。マジで。

この軸で記事書いてみようかな。

「良い歯医者探し」の次のステップとして「歯医者さんとの良好な関係構築方法」とかみんなどう？





",0,60,"12,085",2025/5/6 14:17:58,https://www.threads.com/@yuka0960/post/DJTNLcRTl3O
,"おっとーー？

手法パクるのは構わんけど同じ領域で
これは流石にない。

こっちの人の方がバズってて悔しい😂
















",4,43,"11,823",2025/6/24 20:49:33,https://www.threads.com/@yuka0960/post/DLSE8VvzsJM
