スクショ,投稿文,リプ,いいね,インプ,日時,URL
,"✍🏻未経験転職でも「年収交渉はすべき」な理由

① 最初の年収が、今後の昇給ベースになるから
たとえば、
Aさん：300万円スタートで毎年10%昇給 → 5年後、約439万円
Bさん：初年度交渉して360万円→同じ昇給率 → 5年後、約527万円
→5年後には90万近く差が出ることに

② 「安くていい人材」ポジションになると抜け出せない
企業は交渉してくる人より、「従順そうな人」を調整しやすい人材枠にしがちです。
→ 最初にすり合わせを希望した人は、期待されるスタートが切れます。

③ 交渉する姿勢が「長く働きたい意志」として伝わる
企業が一番嬉しいのは「すぐ辞めない人」。
だからこそ、最初に条件をすり合わせようとすると、ミスマッチがないか丁寧に確認する人＝この人は長く働くつもりなんだ、と思ってもらえる。
つまり、ちゃんと交渉した人ほど、信頼されやすい

もちろん、交渉した結果維持できないこともあると思います。
でも重要なのは、「自分の市場価値と希望をちゃんと伝えた」という事実です！







",0,15,"1,729",2025/4/30 15:19:22,https://www.threads.com/@sena___dayo/post/DJD3b5xzwf8
,"もともと「SNSマーケを実体験で学びたい」という思いで始めたこのアカウントですが、
開始2ヶ月弱で

・フォロワーさん0→1,500人超
・合計閲覧数約200万回
・いいね数2.2万回
・地味に収益化できてる（金額は伏せますが、本業の月収くらいになりそうです…）

と、割と順調に運用できている気がする💭！
（本当にありがとうございます🥲）

このあたりの経験談含めたノウハウ、もし需要あればいつか自分のアウトプット含めて発信したい！

よく見る「note × Threadsで稼ぐ」系の目先のノウハウではなく、ちゃんとマーケティング視点で再現性のある、実際にやったことを共有したいなと。





",3,16,"1,218",2025/4/30 19:00:10,https://www.threads.com/@sena___dayo/post/DJEQtApsKOl
,"なんだかんだ、うちの会社は
週に1、2回は午後保育園の送迎で早退する人が誰かしらいるんだけど、その人が当たり前に活躍してるから「子どもがいても遠慮しなくていいんだ」ってなる。会社の文化がありがたい🤝🏻





",0,17,"1,805",2025/4/30 22:02:52,https://www.threads.com/@sena___dayo/post/DJElnJlTpNY
,"最近の私の帰宅後ルーティーン⌛️

18:00 仕事終わり、コワーキング出る
19:00 お買い物済ませて帰宅（夫は会社でご飯済ませてるのでほぼサラダ 笑）
20:00 ご飯食べながら夫とYouTube （ラランドか令和ロマン）
21:00 入浴
22:00 Threadsで転職ノウハウ投稿作り、次の日の予約投稿鬼セットしまくる
24:00 就寝

リアルすぎる（笑）






",0,0,"2,363",2025/4/30 22:32:51,https://www.threads.com/@sena___dayo/post/DJEpCy3T624
,"マーケターってかっこよく聞こえるけど本当はめちゃくちゃ泥臭い仕事です、なんなら営業より泥臭いかも。想像以上に地味な分析、部署同士の板挟み、すぐに出ない成果、なのに費用対効果求められる、PDCA地獄…🥹
しかもリード数とかCVRとか数字で成果が見えるからこそ逃げ場もない。その上いくら施策打っても正解はない。笑

それでも私がお仕事を頑張れる一番の理由、それは「将来もリモートでキャリアを積みやすいから」これに限ります😇笑






",0,69,"5,617",2025/4/30 23:27:45,https://www.threads.com/@sena___dayo/post/DJEvU7PTWZb
,"未経験でフルリモ正社員を狙いやすいのは、

・インサイドセールス
・カスタマーサクセス
・営業事務（SaaS企業の営業サポートなど）
・カスタマーサポート（チャット対応中心のテック系）

この辺りかなあ。






",0,77,"5,499",2025/5/1 16:41:09,https://www.threads.com/@sena___dayo/post/DJGlludTGOl
,"でもGW明けたら企業が採用に力を入れるのは割と事実だと思ってて、現にうちの代表は「連休明けたら掲載数かダイレクトスカウト数増やそうかな」と言ってました。なので履歴書、職務経歴書をいい感じに仕上げておくくらいは必須かもです🤝🏻（うちから来るかもですね🫣）






",0,4,"1,429",2025/5/3 9:56:07,https://www.threads.com/@sena___dayo/post/DJLA08DzzgJ
,"まとめると、GW明けに求人が増えるので

・休み中に求人サイトをみあさっても×
・フルリモなどの人気求人は応募が殺到しすぐになくなる
→すぐに応募できるようにGW中は職務経歴書や履歴書、自己分析を仕上げておく

が大事かなと思います！






",0,2,"1,157",2025/5/3 11:31:54,https://www.threads.com/@sena___dayo/post/DJLLyb9TK8a
,"コンサルとしてマーケティング支援をする中で、
日々感じるのは「営業の視点を持つマーケ人材の希少さ」。

マーケしか経験がない人は、
“データをもとに仮説を立てる力”には長けていても、“現場で顧客がなぜ動かないのか”という現場の肌感がどうしても弱いんです。

営業経験者は「どうすれば買ってもらえるか」を逆算してマーケ設計できるので、これは机上の仮説では作れない強さだと思ってます。

そういうわけで、営業経験者のマーケ転職は、未経験でも見せ方や対策の仕方次第ではかなり需要があるかなと思います。






",5,8,"1,468",2025/5/4 21:49:14,https://www.threads.com/@sena___dayo/post/DJO3O1iT_5w
,"なんか派遣さんが…みたいな投稿ちらほら見かけるけど、うちほど派遣さんに敬意を払っててめちゃくちゃ重宝している会社ないと思う。笑

フルリモートは大前提、会社の神な福利厚生は全て適用されてるし（当たり前か）事実、優秀な方が多すぎて「正社員にお声がけ→そのままジョイン」もめちゃくちゃ多い😢✨

note.com/sena…























",1,186,"19,000",2025/5/4 23:56:29,https://www.threads.com/@sena___dayo/post/DJPFy0cT1C5
,"フルリモートで良かったなと地味に感じるのは、GWなどの大型連休が終わった後に本当に仕事行くのしんどいみたいな気持ちが1/10くらいに減ることです！リモートだしまあ頑張るか〜となれるのは結構大きいと思う。







",0,20,"3,501",2025/5/5 21:37:31,https://www.threads.com/@sena___dayo/post/DJRar3Jz1S8
,"自己PRは、未経験の人こそ「何ができたか」じゃなくて、どう考えて、どう動いたか＝”思考プロセスの透明度”で勝負すべきで、ここをきちんと言語化できる人が強いと思います。

そして、一番大事なことなんですが、思考プロセスを丁寧に言語化できる人って、現場に入ってからも「言われなくても動ける人」だと見なされると思います。
リモート職・マーケ職で求められる「自律性」「構造的思考」は、実績じゃなく、“この人の頭の中を見せてくれたかどうか”で判断されてると思ってOKです✍🏻







",0,8,"1,327",2025/5/6 10:50:15,https://www.threads.com/@sena___dayo/post/DJS1aHHTw21
,"Webデザイナー、実は私もフルリモート探していた時に一時期憧れてスクールに入ろうとしたことがある。でも色々調べてるとWebデザイナーだけで在宅ワークで食べていけている人って本当に一握りですごい方達ばかりで
というのも、名前からすると、デザイン学べばいいのかな？と思うけど、当たり前にコーディングも出来ないといけないし、フリーランスになるならマーケティングはもちろん、1人で仕事を取ってくる営業力も企画力も求められる（コネがあるなら別ですが）。一部のスクールやコンサルされている方の「誰でもできる！」の言葉に踊らされて、私でもできるかな、と軽い気持ちで考えてみたけど本当に難しかった。今、会社でフリーランスのWebデザイナーさんに委託して一緒に仕事してるからその凄さが改めて分かる。
あとは、これは個人的な意見だけど、WebデザイナーってSNSで検索したら沢山アカウントが出てくるように、今すごく人気で正直飽和状態になっていると感じる。だからこそ、差別化できるような技術、知識を持っている方がどんどん飛び抜けていくのだろうけど、そうでなければ安い単価で仕事を引き受けることになりがちなんだなと気づいた。







",0,23,"2,366",2025/5/6 11:40:21,https://www.threads.com/@sena___dayo/post/DJS7I_XTjRR
,"将来、子どもができても「仕事か家庭か」ってどっちか諦めたくない、と思って選んだ働き方

・フルリモート
・当日の急な遅刻・早退もOK
・急な連絡もSlackで完結できる
・お昼休みに夜ご飯の買い物、準備ができる

今はまだ子どもはいないけど、未来に備えて選んだ働き方が思った以上に心地良い🤝🏻

なので、週5フル出社、残業が当たり前の時には戻れない…笑





",0,23,"3,423",2025/5/6 18:37:55,https://www.threads.com/@sena___dayo/post/DJTq7Zhz47S
,"これだけフルリモートのメリットばかり呟いてる私ですが、新卒でいきなりフルリモートじゃなくて本当によかったなと思ってます。

お局に挨拶スルーされながら、朝イチで営業店に行ってゴミ捨て・湯沸かししてたのが本当に懐かしい。🥲
誰にも見られないところでの地味な下積み時代があったからこそ、今こうして誰にも見張られなくても自律して働けてるのかなと。

フルリモって自由の裏に自律がないと絶対に成り立たないなと心から思っていて、だからこそ私は転職で行く選択を推す派です…！






",0,11,"2,045",2025/5/6 22:29:16,https://www.threads.com/@sena___dayo/post/DJUFZ0AT6ma
,"ちなみにフルリモートのデメリット、数えられないほどあります😂
むしろ一時期は本気で出社に戻りたいと思っていて、もしかしたら私はリモート勤務に向いてないのかなと思った時もあったくらい（笑）






",0,54,"30,000",2025/5/6 23:10:38,https://www.threads.com/@sena___dayo/post/DJUKIz9zVfS
,"フルリモートで正社員、マーケティング、インサイドセールス職なんて、前が凄い成果あげた営業職だった、とかですよね…？と聞かれることも多いのですが、実は弊社はそんなことなくて。
私の先輩で、小さなお子さんがいて時短勤務されてる、めちゃくちゃ仕事できて頼れる方がいるんですが、もともと事務職だったみたいです。他のメンバーも接客業出身とか結構いる🤔💭むしろマーケ経験者が少ないくらい。なので特にベンチャーは経験を語る自己PRより、いかに”その会社の理念やビジョンに自分の転職の軸を寄せるか”だなと…！こんなことしてました、って面接でペラペラ話されるより、社長が感じていること、これからやりたいことと同じことを経験談を持って言えるって「心」に響くと思うんです。（と、社長は言っております 笑）





",0,16,"1,810",2025/5/7 14:00:38,https://www.threads.com/@sena___dayo/post/DJVv_WETOpe
,"子供が小さくて、旦那さんもフル出社で、
実家も近くにないから
正社員に戻るのは諦めないといけない、
って本当におかしい

フルリモート正社員で子供見ながら最初は時短勤務
お熱出したら遅刻早退当日OK
ちゃんとキャリアアップ
お給料も育休前より上がってる

私の会社にはこういう先輩がいるので！！
本来はこういう環境で働いていいはず、
というか、こういう環境じゃないとダメなはず🙂‍↕️







",0,22,"2,388",2025/5/7 14:21:45,https://www.threads.com/@sena___dayo/post/DJVyZ9ZTHTu
,"めっっちゃうれしいです…🙏🏻🤍

私より何十倍もすごいキャリアと経験積んでて（投稿見てみてね）マーケにも詳しいのになんと同い年なKarenさん、投稿ぜーんぶ有益なものばっかりです📚！


























",0,13,"2,410",2025/5/7 21:19:25,https://www.threads.com/@sena___dayo/post/DJWiNGVzAzs
,"🥲🙏🏻🙏🏻✨✨


















",1,1,"2,705",2025/5/7 21:59:14,https://www.threads.com/@sena___dayo/post/DJWmwsfz9Ef
,"あと本当にさっきの本は、マーケティングのことはもちろん、転職や人間関係でめちゃくちゃ役に立つ「相手の視点になって自分を売る」という本質
を学べるんです。
転職ノウハウももちろん大事だけど、それ以前にこの考え方が根底にあるかないかで転職活動の動き方ってだいぶ変わってくるのかなーと思います💭（どんだけこの本好きなん）







",0,12,"5,285",2025/5/7 22:13:06,https://www.threads.com/@sena___dayo/post/DJWoWPiTYzC
,"フルリモートの会社に勤める私が大尊敬する、
神な先輩の特徴🥹

・MTG終わった瞬間、2分で議事録が出来てる
・なのにその議事録Notionが納品レベル
・「ここやっときました〜」が1手先どころか5手先
・“報連相”が、もはや“予測・先回り・配慮”の域
・話がふわっとしてる時miro を駆使して鬼のスピードで図解をつけてくれる
・Googleカレンダーの予定名が“見やすく・共有しやすく・忘れない”の三拍子揃ってる
・休むときは「教科書レベルの引き継ぎ資料」を用意してて、むしろ休んでくれてありがとう状態

ちなみに3歳のお子さんを持つママさんです☺️✨🙏🏻

 note.com/sena…















",9,"3,178","240,000",2025/5/7 22:46:33,https://www.threads.com/@sena___dayo/post/DJWsLQBThtl
,"miroというのは私も先輩も愛用している
オンラインのホワイトボードツールです📚✏️

パワポとは比べものにならない程描きやすいので、ぜひ使ってみてください…！（画像みたいな感じで使える）

いつか私がリモートワークで沢山使っているおすすめツールもまとめて紹介したいです🤝🏻




















",0,176,"10,000",2025/5/8 0:36:24,https://www.threads.com/@sena___dayo/post/DJW4v1lz8wy
,"✍🏻できる先輩のGoogleカレンダー名

ご質問あったので、例としてあげさせていただきます！（私も真似してます）

前提として、うちの会社では社内ルールで
【社外 / 社内 / 自分だけの作業予定】で頭文字を決めております。（これもできる先輩の提案）

例えば、

・クライアントとの打ち合わせ
→【社外】A社 / キックオフMTG（資料：Notion共有）
・チーム内の定例
→【社内】マーケ週次定例（リード状況の確認）
・自分だけの作業時間
→【作業】LP作成 / 15:00チェック依頼

みたいな感じです。

もっと詳細のURLとかはメモ欄に書いておくと、共有されたメンバーが事前確認できます。

ポイントは以下です📚

①誰と / 何のために / 何をするか、がわかる
②後から見返したときに思い出せる（工数登録をする時に役立ちます）
③他の人とカレンダー共有してても意味が伝わる
④ カテゴリの頭文字で、「参加必要、不要、他人の作業」の判断がすぐにできるし予定が重なった時も優先度が分かりやすい

あくまで弊社の場合・私の場合なので、もっと見やすいやり方もあると思いますがご参考程度に…！



",1,332,"51,000",2025/5/8 14:16:15,https://www.threads.com/@sena___dayo/post/DJYWkoTT1Q1
,"この投稿、凄く反響があったのだけど
神先輩に報告したら「私のやってることってそんなに価値あるんですね…」って感動されてました🥹🙏🏻

先輩のリモートワークスキルを全部学ばせてください…とお願いしたらめちゃくちゃ丁寧に教えてくれまして、ぜひみなさんにも共有したいので投稿で書いていきますね📚

ちなみに過去に投稿したこれも神先輩から伝授していただいた技🤝🏻笑






















",1,29,"5,396",2025/5/8 17:20:31,https://www.threads.com/@sena___dayo/post/DJYrqOGTmDC
,"✍🏻できる先輩の議事録作成

前提として、議事録ツールは「Notion」を使用しています。理由は階層構造で作りやすく、見やすい議事録になるからです。また、議事録に書く内容は最低限「決定事項 / 検討経緯 / アクション」の3つでOKです！（場合による）

その上で以下のポイントです。

①会議の目的を明確にしておく
当たり前だけど1番大事。何を決める会議か、何がアウトプットかを事前に把握しておくと議事録で何を拾うかも明確になります。論点と、仮説でもいいので期待できる結果を考えておきます！

②Notionの階層構造を活用して情報整理
会議開始前に以下のトグルを用意しておく。
【会議名｜目的｜議題（内容）｜決定事項｜ToDo】
事前に箱を用意することで「どこに何を書くか」で迷わないようにして、会議中に要点だけ書いていきます✍🏻

③提出は外部共有リンク機能を使う
Notionにあるクローズドな外部共有リンクで、ドキュメントやPDF化、保存の必要なく速攻提出できます。

④「決定事項」「意思決定までの流れ」「次回のToDo」が誰が見てもすぐにわかる構成にする

以上が先輩の議事録術です🙏🏻

正直まだあるんですが入りませんでした。笑

参考に過去の私の投稿です📚",3,175,"14,000",2025/5/8 21:54:04,https://www.threads.com/@sena___dayo/post/DJZK9xJTRmu
,"chatGPTの使い方みたいな有料note記事が溢れてる気がするけど、私的におすすめのAI活用方法リサーチ術は「BtoB向けのAI活用無料ウェビナーを視聴する」ことです✏️

めちゃくちゃ有料noteに載ってそうな活用事例とか、実務での工夫が無料で手に入るのが最大のメリットです！

しかも登壇者が実際にAIツールを業務で使ってるマーケターや営業責任者、現場のコンサルだったりするから、「現実的にどう使ってるのか」「うまくいかなかった時どうしたのか」みたいな、生々しい話が聞けるのが本当にありがたい💪🏻






",0,25,"2,249",2025/5/9 7:54:59,https://www.threads.com/@sena___dayo/post/DJaPu9yzPfy
,"📚フルリモ正社員の私の時間と場所にとらわれない働き方

・明日は朝イチでサッカーのアウェイ戦なので、午前だけ時間休で東京へ→午後は東京のカフェでお仕事。推し活しやすい🙏🏻
・お盆は飛行機代高すぎなのでピーク避けて実家にのんびり長居→実家でお仕事
・先月は平日2日有休取って京都旅行、旅先でもお仕事できるので安い時期に行ける

というわけで今日は東京にいます🗼
（ストーリーに東京の写真あげたよ💙笑）






",0,12,"2,947",2025/5/9 11:53:14,https://www.threads.com/@sena___dayo/post/DJaq_9vTyJs
,"約3年前の職務経歴書、Openworkアプリから消さずに残してた私ナイスすぎません？笑
最初は書類落とされまくりながら結構試行錯誤して作ったので、スクショと共にポイントをまとめて近々noteに追加しますね📚







",0,19,"8,435",2025/5/9 17:06:07,https://www.threads.com/@sena___dayo/post/DJbOzlRzdSs
,"みなさん「おにぎりRapture」って知ってますか…？🍙

私がリモートワーク始めてから、神先輩（笑）に教えてもらったツールの中で1番感動して毎日のように使ってるやつなんですが🥺！






",0,29,"3,859",2025/5/9 18:29:14,https://www.threads.com/@sena___dayo/post/DJbYUZVTVwg
,"夫から私のこのアカウント教えて🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻と懇願されまくっているので、「フォロワー5,000人になったらね」って言ってます😂笑






",4,14,"2,886",2025/5/10 8:44:18,https://www.threads.com/@sena___dayo/post/DJc6LC7THea
,"私の尊敬する神先輩から教わった、「家庭内DX化プロジェクト」に感動した話

うちのチームにいる、3歳の子どもがいるワーママ先輩の家事育児の「見えない負担」へのアプローチが凄すぎたので共有です🙏🏻（そろそろ身バレしそう）

・Notionで家庭の“プロジェクト管理”
→家事分担・持ち物リスト・献立共有、全部まとめ
→保育園グッズの「買い物リスト」とかも即可視化

・夫婦Slackが存在する
→「牛乳買ってきて」買い物リストやゴミ出しなどを分担してリマインドbotでリマインド
→「行きたいところ」「欲しいもの」のトークが分けてあって、それぞれ思いついたものを溜めていくシステム

・家庭予算はMoneyForward MEで月1レビュー
→「今月使いすぎじゃない？」を数字で見せ合う。

旦那さんもIT系のお仕事だそうで、さすがすぎて脱帽。
ちなみに私はこれを教えてもらった後、速攻夫に「これやろう！！！」と提案し、slackを作ったまま放置してます。





",6,198,"11,000",2025/5/10 10:26:11,https://www.threads.com/@sena___dayo/post/DJdF1PBTzRh
,"もしかして「私の大尊敬する神先輩シリーズ」人気ありますか？笑






",2,27,"5,511",2025/5/10 20:19:09,https://www.threads.com/@sena___dayo/post/DJeJsSwTdl2
,"✍🏻フルリモート正社員の私が愛用するPCツール

昨日投稿した、「おにぎり（Rapture）」というツールなんですが、弊社メンバーはほぼ全員ダウンロードしてます。
知ってる方多いかもですが、簡単に概要・使い方とおすすめポイント解説🍙

【どんなアプリ？】
Windowsで使える“画面キャプチャ＋最前面付箋化”ツール。見た目がおにぎりで可愛いのに、神仕事をしてくれる！

【使い方】
①起動すると「おにぎり」アイコンが出てくる
②範囲をドラッグして画面キャプチャ
③そのまま画面上に貼り付けて付箋みたいに表示できる

【おすすめポイント】
・何か見ながらメモしたいな〜みたいな時、キャプチャした画像がずっと前面に表示されるから参考資料を見ながら作業できる！（画面やタブをいちいち切り替えなくていい）
・テキストやマーカーも入れられるので議事録や資料作りにも◎
・保存も一発、形式も選べる（PNG/JPGなど）
・コピペがすぐにできるからドキュメントやNotionに画像を貼りたいけどわざわざ保存したくない…みたいな時にすぐキャプチャ→コピペできる







",0,141,"11,000",2025/5/10 23:22:32,https://www.threads.com/@sena___dayo/post/DJeerZrTi4B
,"✍🏻フルリモートの私がよく使うショートカット

仕事中に駆使しまくっているショートカットキー（Windows編）だけ集めてみました（笑）

【Ctrl + D】ページを速攻ブックマーク。基本クライアントごとに保存してます。
【Ctrl + F】探したい単語を瞬時にハイライト検索。SEO記事チェックの時に特に使いますが、ツールで「保存」ボタンがめっちゃ下にある時とかにも使って即スクロールできるのが◎
【Ctrl + T】新しいタブを即開く。検索癖ある人は必須。
【Ctrl + URL】今のページはそのままで、リンクを新しいタブで開きたい時。サイトによってはそのまま遷移しちゃうのもあるので…
【Ctrl + Shift + V】プレーンテキスト（素の文字）で貼り付け。書式いらないときは絶対使います。メール書くときにめちゃ便利。「Ctrl + C（コピー）」「Ctrl + V（ペースト）」とともに覚えておくと◎です！
【Windowsキー + G】画面録画・音声録音まで可能、画面収録することが多いリモートワークではいつも使っています。

皆さんはどんなショートカットキーを使うことが多いですか🤔

あと一つ…！
【Ctrl + A】全選択、これ知らない時1番下まで永遠にスクロールしてました…笑









",1,27,"1,966",2025/5/11 15:58:45,https://www.threads.com/@sena___dayo/post/DJgQr8hzr_8
,"今朝開いたらこんな通知が🥺📚
でもどんな基準なんだろ…？とにかくありがとうございます🥲































",0,10,"1,324",2025/5/12 8:34:56,https://www.threads.com/@sena___dayo/post/DJiCsMSzpe0
,"✍🏻フルリモート正社員の私が大尊敬する先輩から教わった、「エラー時の調査報告の仕方」

こんなことも知らなかったの？と思われるかもですが、未経験から転職した私にとってはこういう基礎的なものを丁寧に教えてくださる先輩が神様に見えました。

【エラー発生時の報告順序】
①事象確認
誰が・いつ・どこで・何をしたら・何が起きたか
例：「○月○日、Notion上でテンプレートを複製しようとした際に、リロード後に編集内容が消えました」
→事象と自分の行動をセットで書くこと

②原因調査（結果）
→自分で試したこと、調べた範囲、関連情報を列挙。
例：「キャッシュ削除と再起動では再現せず、Notion側に一時的な障害がある可能性」
→分かりません、ではなく「ここまで調査したが不明です」とする。

③考えられる対応策
→代替手段or確認したい判断事項
例：「一時的に手動作成で対応。サポートに問い合わせ予定です」

もし原因がわからない場合は
→可能な限り、「どんな時に発生したか」を洗い出して再現パターンを整理
例：
・デスクトップ→エラー
・スマホアプリ→正常
発生環境の違いを記録しておくだけでも◎です！






",0,32,"2,895",2025/5/12 11:23:19,https://www.threads.com/@sena___dayo/post/DJiV9fITD6u
,"最近私が呟いている、「フルリモ正社員の私が尊敬する先輩から教わったこと」シリーズですが、
逆にいうとフルリモート採用面接ではこういうツール使って業務効率化に努めていたとか、こういう動き方をしていますとさらっとアピールできるとめちゃくちゃ響くと思います…！！！！




",0,50,"8,664",2025/5/12 12:23:43,https://www.threads.com/@sena___dayo/post/DJic31HzWaj
,"✍🏻フルリモ正社員の私がいつも使う日程調整ツール

大尊敬先輩に教えてもらったシリーズまだあります…！

クライアントへ日程調整のメール送る時に、

5月12日(月) 17:00 〜 18:00
5月14日(水) 20:00 〜 21:00

みたいに入力するのめっちゃ面倒じゃないですか…しかもミスも多くなるし…なのでこのツールを使ってます！

“日時の文字を作るくん”📅

【使い方】
①サイトにアクセスして、カレンダーに表示されている日付と時間をタップする→自動的に日時がテキストに表示される
②それをコピーして日程調整などのメールに貼り付けるだけ

【おすすめポイント】
・あるあるミスな「日時と曜日が違ってますがどっち？」が防げる
・クリックするだけで日時、曜日、時間が表示されるのでめちゃくちゃ時短になる
・PCではGoogleカレンダーと連携できる→自分のスケジュールと照らし合わせながら作成できます！

画像はスマホ版ですがPCでもめちゃくちゃ使いやすいですよ〜私はブクマして活用してます！



",2,109,"5,443",2025/5/12 16:41:18,https://www.threads.com/@sena___dayo/post/DJi6WeDzDxU
,"💭フルリモ正社員3年目の私が、正直かなりしんどいと思ってること

・体力が衰えるのに気づかない
・休みの価値が分かりにくくなる
・外に出ないから季節を感じにくい
・自律力がないと無限リスケ地獄になる
・頼れる人がいないんじゃなくて見えない
・「聞けばよかった」で済む話が時間の無駄に直結
・報連相を怠ると責任の所在が迷子に（言った言ってない問題）
・「これどうやるんだっけ？」を、Slack1時間遡っても見つからない

こんだけ沢山ありますが（まだある）前職の朝6時に起きて満員電車に揺られて出勤してたのを思い出すと、やっぱり出社スタイルには戻れないなと思います。







",0,52,"6,157",2025/5/12 22:27:04,https://www.threads.com/@sena___dayo/post/DJjh67dTsZb
,"育休満了したのと同時に会社辞めましたって投稿をどこかで見かけたのだけど、最近出産したわたしの友達もそうするって言ってた😂
でもその子めちゃくちゃ優秀で、なのにどうしても出社はしんどいから辞めないと〜って言ってたので、うちの会社（フルリモ、時短、遅刻早退中抜け自由にOK、メンバーの8割くらいが小学生未満の子供がいる）で働く？！？と喉まで出かけた🥹

ちなみに弊社の男性メンバーはみんな半年育休取ってるし子供への理解がありすぎる🤝🏻






",0,99,"17,000",2025/5/13 0:10:44,https://www.threads.com/@sena___dayo/post/DJjtyMFTqYc
,"✍🏻フルリモート正社員の私が全力でおすすめする、神ガジェット

これも大尊敬先輩から教えてもらったシリーズです…今回はガジェット編で。
広告とかではないのでリンクは載せずスクショだけです（笑）

①ELECOM マウス EX-G（通称握りの極み）
とにかく手にフィットするし、この快適さでこの値段…？となります。

・静音設計：音が鳴らないのでノーストレス
・フィット感が神：長時間使っても疲れない
・親指の「戻る・進む」ボタン：ブラウザ操作がめちゃくちゃ速くなる
これ以外のマウスは使えなくなりました🐀！

②タイムタイマー
全リモートワーカーに配りたいレベルで推してます。

・時間が色で可視化されるので一目で「あと何分」が分かる。数字を見るより断然楽です！
・秒針音が静かで邪魔にならないので、集中を削がれない
・ポモドーロ・テクニック（25分集中＋5分休憩）にもぴったり
・ダラダラ防止にも◎、気づいたらSNS見てた！が減ります。
→時間を可視化することがどれだけ良いことか気付かされます…！
お子さんがいる方はお勉強や遊びにも、お料理のタイマーとしても◎

皆さんのおすすめも知りたい🙋🏻‍♀️






",0,43,"2,766",2025/5/13 12:03:03,https://www.threads.com/@sena___dayo/post/DJk_TaDzFyE
,"✍🏻フルリモ正社員の私が実践している、Google アラートを使った賢い情報収集術

神先輩から教わった、ビジネスハックシリーズです📚✨
マーケターで実践されてる方も多いかと思いますが、Google アラートを使った「検索しない」インプット習慣の作り方。

気になるキーワードをわざわざ検索しにいかなくても勝手に最新情報を届けてくれるので、日々に忙殺されがちだけど最新の情報を常に追う必要があるマーケ職にとっては、かなりの時短＆質の高いインプットが叶います…🙏🏻

【使い方】
①Googleアラートにアクセス
②気になるキーワードを入力
③通知頻度や言語、配信先（メールなど）を選ぶ
例：
・SaaS AND マーケティング
・競合企業名 AND プレスリリース

【メリット】
・検索しなくても最新情報が自動で届く
・競合や業界の動きをいち早く察知できる
・Slackと連携すればチームで共有も可

個人的には、こういうのを日頃から（プライベートでも）使って情報収集してます〜と面接でサラッと言えると、かなり「おっ！」と思われるかと思います✍🏻







",0,38,"4,738",2025/5/13 14:57:41,https://www.threads.com/@sena___dayo/post/DJlTScIzQzC
,"めっっちゃ変な話かもしれないんですが、新卒、転職活動と何十社も面接を受けていくうちに、あるタイミングからふと「面接って楽しいかも？」って思うようになるんです。全部が全部楽しいわけじゃないけど、あの瞬間だけは妙に充実感があるんですよね、、なんでだろう？って深く考えてみたんですが、多分普段出会えないような優秀な人と1対1で真剣に話せて、自分のキャリアや考えをちゃんと聞いてもらえる“特別な対話の場”だからなのかな思っていて。

それってよく考えたら、ものすごく貴重でありがたい時間なんじゃないかと…。

なので面接が楽しいと思えた瞬間から、受かるかどうかだけじゃなくて、「今日はどんな人と話せるんだろう、自分のどんな話が相手に響くだろうか？」よのうなワクワク（？）の方に意識が向くようになって、不思議とそう思えるようになってからのほうが結果もついてきたなと思います。

やっぱり面接とはいっても人と人との対話だし、ガチガチな対策で臨んだのより対話を意識した方が結果が良かったりするかも。




",0,18,"2,198",2025/5/13 22:53:21,https://www.threads.com/@sena___dayo/post/DJmJuUHzAq8
,"Threads × noteで収益化、のアカウントやあり得ない高額記事よく見るし、同じような自己紹介や投稿（多分AIで作ってる）もよく見るけど、よく見るってことはそれだけ同じようなノウハウで発信している人が多いってことで、つまりはレッドオーシャンすぎるんですよ…💭ということに気づいてほしい、SNS発信も立派なマーケティングなので、まずはみなさんこの本を読むことから始めてみてください📚（私が温めておいた大好きな本…✨）































",0,24,"5,174",2025/5/13 23:34:07,https://www.threads.com/@sena___dayo/post/DJmOY23zcM0
,"うちの素敵な社長について語らせてください👨🏻‍💼

もともと前職はゴリゴリの古いかたい組織だったのでこんなリーダーのイメージは全然湧かなかったけど、今の社長はこんな感じ🤝🏻

・ほぼ出社しない
・よく旅先で仕事してる
・誕生日に家にプレゼントが届く
・休みの日はしっかり休んでる姿を見せる
・指示ではなく提案です、と言って伝えてくれる
・社内ミーティングでは「Zoomの顔出しはお任せします」と最初に言ってくれる
・たまに出社するが社長しか来ない







",0,28,"3,893",2025/5/14 8:43:44,https://www.threads.com/@sena___dayo/post/DJnNSb_TsNd
,"最近、私が転職や派遣さんの話呟いてるからか、投稿でよく「派遣は〜」みたいな正社員のぼやきみたいなの流れてくるんだけどかなりイラッとする。それは私が優秀すぎる派遣さんばかり見てるからだと思うけど、未経験でも飲み込み早いし（なんなら新しい正社員や私より）Slackの文面は誰よりも丁寧で気が利いてるし、何よりフルリモートでの自走力がすごい。しかもみなさん時短＆ワンオペ育児中だったりするんでタイムマネジメントもプロレベル。
そんな人たちを毎日仕事で見て一緒にお仕事してるから「派遣だから〜」みたいな雑なひと括りの投稿見ると、かなりムッとしてしまう😇
立場じゃなくて実力と人柄でしょ、と思います。







",0,94,"6,431",2025/5/14 17:37:24,https://www.threads.com/@sena___dayo/post/DJoKXGBTdm0
