スクショ,投稿文,リプ,いいね,インプ,日時,URL
,"回避型男性がいう、
『俺は恋愛に向いてない』『一緒にいても傷つけるだけ』
↑これ、典型的な【試し行為】。

このときの彼の本当の気持ちは、

「こんな自分でも受け入れてほしい」
「本当は離れてほしくない...でも自信がない」

素直に「そばにいてほしい」って言えないから、
わざと突き放す言葉をいってしまうんだよね。
ほんと回避型ってあまのじゃくすぎない？🥲

そんな彼に効果的なのは、
【恋愛へのハードルを下げてあげること】。

『あれ、こんな感じなら付き合っていけそう』
って気持ちにさせることで、
自信のなかった彼にも恋愛する余裕が出てくる。

＝素直に『好き』って気持ちを見せてくれるようになる

そこまでいけば復縁するのはかなりスムーズだよ✨

彼の恋愛に対するハードルをさげるのは、
復縁に絶対に必要なポイントだから意識してみてね。

彼の中の恋愛へのハードルを下げる接し方は↓
https://note.com/momo__fukuen/n/n641f70d9b015


























",1,31,"4,090",2025/9/30 12:31:12,https://www.threads.com/@momo_fukuen/post/DPNh0Ctk27E
,"『なんて連絡しよう』って
振られた側のあなたが思ってるなら、
振った側の回避型はその100倍思ってる。

「振ったのに連絡するなんて失礼だよな」
「いまさら送っても嫌がられるかも」
って気まずさの中で
身動きが取れなくなってることが多い。

だからブロックはしないし、
SNSでもつながりを切らないんだよね。
連絡すると意外と普通に返ってくるのもそれが理由。

『そっちから連絡してよ！』って思うけど、
でも復縁したいならこっちから動いた方が早い。

2人の溝が大きくなる前に、
早めに修正した方が復縁しやすくなる。

我慢比べしてもなんのプラスにもならないからね🥲

一歩踏み出すことで、彼とまた普通に連絡を取り合える未来をつかめるなら、勇気を出す価値はあるよ。

私が1ヶ月で復縁した方法は↓
https://note.com/momo__fukuen/n/n641f70d9b015


























",1,45,"4,951",2025/10/1 10:50:45,https://www.threads.com/@momo_fukuen/post/DPP7HMik2Ah
,"別れがつらいのは、「彼に好かれてた」って事実が
自分を支える土台になってたから。

その支えを失うと、急に世界から色が消えてしまう。
モノクロになっちゃうんだよね。

「好かれていた」っていう事実は、
・ここに存在していいんだっていう安心感
・自分は愛される価値があるという証明
・帰る場所があると思える居場所
をぜんぶ与えてくれてた。

だから今すごく苦しいのは当然。
「なんでこんなに弱いんだろう」って自分を責めなくていい。

その痛みは、本気で愛してた証拠だから。

そして一度本気で愛し合えた関係なら、
やり方次第でまた育て直すことはできるからね。

大丈夫。いまは痛みでいっぱいでも、
数ヶ月後にはちゃんと笑える自分に出会えるから。
私もそうだったから、あなたも絶対大丈夫だよ。







",0,17,622,2025/10/1 20:35:25,https://www.threads.com/@momo_fukuen/post/DPQ-Ba8E623
,"別れたとき、周りからは「執着や未練を手放した方が楽になるよ」って言われた。

でも、簡単に忘れられないくらい大事な相手なのに、
無理に忘れて前に進もうとする方が、自分の気持ちに不誠実な気がしたんだよね。

私は「まだ好き」を否定せずに、その想いをちゃんと持ったまま彼と向き合ったら復縁できた。

だから未練や執着を悪者にしなくていいよ。
あなたは苦しみも悲しみも全部丸ごと抱えながら、誠実に自分の気持ちに向き合ってるだけ。

大丈夫。
そんなあなただからつかめる幸せが絶対にあるからね。






",0,18,635,2025/10/2 18:28:31,https://www.threads.com/@momo_fukuen/post/DPTUS16k7L0
,"回避型が本気で愛したいと思うのは、
一途で諦めが悪くて愛が重たい不安型だけ。

不安型を本当の意味で受け止められるのは、

逃げても後悔して戻ってくる回避型だけ。

完璧じゃない2人だからこそ、
一度離れても、結局また惹かれ合う。

だから2人にとって復縁は奇跡じゃなくて自然な流れ。

ただ待つんじゃなくて、正しい方法で歩み寄れば、
また一緒にいる未来は意外と簡単に手に入る。

復縁は動くか、動かないか。それだけなんだよね。

絶対に手放したくない人がいるなら、
その気持ちを大事にして動けばいい。
私もそうやって彼とやり直せたから☺️

私が回避型と復縁した具体的な方法はこちらで解説してます↓
https://note.com/momo__fukuen/n/n641f70d9b015

























",1,49,"6,787",2025/10/3 8:15:37,https://www.threads.com/@momo_fukuen/post/DPUy8y3E7ev
,"回避型に振られた場合、復縁できる可能性が一番高いのは【別れて1〜3ヶ月以内】。
なぜかというと、

・別れたことで肩の荷が降りて、普通の態度に戻るから
・完全に吹っ切れてなくて、あなたを気にしているから
・新しい出会いを探すほどの余裕がない時期だから

つまり、絶対に復縁したいならこの時期が勝負。

逆にここで何もせずに時間を置くと、
「やっぱり一人がラク」「別れて正解だった」
って吹っ切れてしまう可能性が高い🥲

それに、どの人間関係も距離を置くほど気まずくなるもの。

まだお互いが気にしている時期にサクッと連絡した方が、元通りになれるんだよね。
↑相手がプライド高い回避型ならなおさら早めがいい。

私も別れてすぐに勇気を出してLINEしたら、そこから1ヶ月で復縁できたよ☺️

彼の気持ちが揺れてるうちに、まずは1通LINEを送る。
連絡が取れる関係さえ作れたら、復縁までは本当に早いよ。

回避型と1ヶ月で復縁した私が、30日間でどんなLINEを送ったかはここから見れます↓
https://note.com/momo__fukuen/n/n641f70d9b015





























",7,17,"4,336",2025/10/3 11:07:20,https://www.threads.com/@momo_fukuen/post/DPVGmfVE7Og
,"復縁したい人たちに、
「執着は手放そう」ってやたら言う人いるけど、
そもそもこの世の恋愛感情はすべて執着じゃない？🥺
恋愛してて執着まったくゼロの人なんていなくない？

復縁できた人だってみんな無意識に執着してるよ。

私も「この人生で幸せになるなら絶対彼の隣がいい」って
執着したから復縁できた。執着のかたまりだよ😂

だって執着がなかったら、

「死ぬまで一緒にいる契約＝結婚」なんて誰もしないでしょ。

愛する人といつ離れてもいいって本気で思ってるなら、
わざわざ永遠の愛なんて誓わないよね💦
↑これずっと矛盾してるな〜って思ってた！笑

執着があるから別れそうになっても踏ん張れるし、
一度壊れても「もう一度やり直したい」って気持ちが芽生える。

執着ってそんなに悪いものじゃないよ。
それ以上自分を責めて、苦しまなくていいからね。










",1,25,851,2025/10/3 12:36:29,https://www.threads.com/@momo_fukuen/post/DPVQzaTEzzg
,"回避型がLINEを返さないのは、あなたが特別だから。
興味がない相手には、何も考えずに返信できる。
でも、大切すぎる相手には、

逆に慎重になって動けなくなる。

「なんて返せば正解かな」
「ちゃんとした文章考えなきゃ」
そうやって考えすぎて、手が止まってしまう。

私の元彼もそうだった。
だから沈黙は“拒絶”じゃなくて、
“関係を壊さないための守り”なんだよね。

大事なのは、そんな彼でも思わず返したくなるような“重さゼロの一言”を送ること。
こちらから歩み寄って回避型の心を開くのが、復縁の最短ルートだよ。

そんな回避型の心を開くヒントを詰め込みました↓
https://note.com/momo__fukuen/n/n7c42c20249b9



























",1,21,"3,424",2025/10/3 16:41:33,https://www.threads.com/@momo_fukuen/post/DPVs2WVk-zJ
,"回避型と普通の男性ってほんと全然違う。

私は典型的な不安型メンヘラで、普通の男性とは半年以上続いたことがない。

でも回避型の彼とは、復縁前を含めたらもう3年。
離れても磁石みたいに引き寄せ合っちゃう。

たぶんお互いの「弱さ」と「愛し方」が噛み合ってるから、他の人とは作れない関係になれるんだと思う。
回避型と不安型はそういう運命なんだろうね。

復縁したら、余計にそれを実感した。






",0,16,"1,292",2025/10/3 18:52:21,https://www.threads.com/@momo_fukuen/post/DPV70UMEwkQ
,"回避型が縁を完全に切らないのは、
“戻れる可能性を残しておきたい”から。
つまり彼の本心は、

「本当に終わりにしていいのかな？」ってまだ迷ってる。
「また会いたくなるかも」って心のどこかで思ってる。

ブロックしない、フォローも外さない、既読はつける。
これって全部「完全にゼロにはしたくない」っていうサイン。

でも多くの人がここで「もう無理だ」って諦めたり、
「冷却期間とれば大丈夫」って待ち続けてしまう🥲

でも、それこそが回避型との復縁で一番の落とし穴。

大事なのは、繋がりが残っている『今』動くこと。
私も別れてすぐ、まだ連絡が取れるうちに行動したから1ヶ月で復縁できた。

もしあの時に冷却期間をとってたら、完全に吹っ切れた彼に連絡先をブロックされてた可能性だってある。

まだつながりがあるなら、それはチャンス。
あとは勇気を出して、彼に連絡するかどうかだよ。

回避型の元カレと冷却期間なしで復縁する方法は↓
https://note.com/momo__fukuen/n/n641f70d9b015


























",5,19,"3,664",2025/10/4 0:02:08,https://www.threads.com/@momo_fukuen/post/DPWfRM8k5RW
,"ただ復縁したいんじゃないんだよね。
私のことを大事にしてくれて、私のことが大好きだったあの頃の彼に会いたいんだよね。

大丈夫。接し方次第でちゃんと叶うよ。
彼の性質と向き合って、それに合わせて変えただけ。
それだけで、別れる前よりも愛されるようになった。

復縁ってあの日の続きのようでそうじゃない。
別れないと気づけなかったことがあるから、
前よりもっと仲良く幸せな関係になれるんだよ。







",0,32,890,2025/10/4 7:04:14,https://www.threads.com/@momo_fukuen/post/DPXPk1gE2Hf
,"復縁活動中、泣きながらご飯を食べた人。
職場のトイレで涙がこぼれるのを我慢した人。
眠れない夜に枕をびしょ濡れにした人。
過去のLINEを読み返してわんわん泣いた人。

みんなもれなく幸せになれます。
大丈夫。絶対に大丈夫だよ。






",0,338,"4,842",2025/10/4 16:51:36,https://www.threads.com/@momo_fukuen/post/DPYSy0ak1kG
